date,close
2024-05-02,-0.02168888014557624
2024-05-01,-0.007289362557812096
2024-04-30,-0.014204689319896713
2024-04-29,0.033185215626846176
2024-04-26,0.010118085767557572
2024-04-25,-0.01791691277810581
2024-04-24,0.025110264635124224
2024-04-23,-0.00364249743313938
2024-04-22,-0.016218072969060526
2024-04-19,-0.004588986432561781
2024-04-18,0.012903387452395165
2024-04-17,0.01872510945655126
2024-04-16,0.006653069153069069
2024-04-15,-0.0022673549134063498
2024-04-12,0.01996905521709702
2024-04-11,0.01429248637117797
2024-04-10,-0.010912999789685296
2024-04-09,0.007135094268298392
2024-04-08,-0.003964530355634821
2024-04-05,0.002190348336041925
2024-04-04,-0.01795450272607635
2024-04-03,0.006150090935196584
2024-04-02,0.0023546200499464653
2024-04-01,0.007426917236142749
2024-03-28,-0.00906799820995352
2024-03-27,0.0016875831907205985
2024-03-26,0.0005220321287044971
2024-03-25,0.0028696786434248
2024-03-22,0.013905311450598257
2024-03-21,0.0014694220273359093
2024-03-20,-0.00964203367724803
2024-03-19,-0.008983373703642772
2024-03-18,-0.009705512446311237
2024-03-15,-0.0021566184223137386
2024-03-14,0.02113251044618414
2024-03-13,-0.023799444993179986
2024-03-12,0.00043363045049371607
2024-03-11,-0.025910229242920413
2024-03-08,0.004202511618708771
2024-03-07,0.007188223130323301
2024-03-06,-0.017231265581463595
2024-03-05,0.0013927230222090525
2024-03-04,0.03047311560908983
2024-03-01,0.0013978598284005717
2024-02-29,-0.0044765342960289
2024-02-28,-0.01431196209264085
2024-02-27,-0.0005886392622388437
2024-02-26,0.00014724649062536344
2024-02-23,0.006870491240123622
2024-02-22,0.0031924745333138382
2024-02-21,-0.023004979958702765
2024-02-20,0.0015167338007857634
2024-02-16,0.0031530077707986326
2024-02-15,0.006187199920803854
2024-02-14,0.007206808343172
2024-02-13,-0.007741336784781061
2024-02-12,0.02200236266981692
2024-02-09,0.012739006887251492
2024-02-08,-0.015313280228272497
2024-02-07,-0.0001448890391442248
2024-02-06,-0.020673831662842646
2024-02-05,0.0003945843300696694
2024-02-02,0.013731048933810053
2024-02-01,-0.018092505228345046
2024-01-31,-0.015354896230620585
2024-01-30,0.02769253986619047
2024-01-29,0.0027656085562546284
2024-01-26,-0.014131602069706206
2024-01-25,0.0023271358898819816
2024-01-24,-0.0057055351100353535
2024-01-23,-0.009091812400635946
2024-01-22,-0.005991476560541442
2024-01-19,0.005447529696603004
2024-01-18,-0.012040033110091053
2024-01-17,-0.011171198618833533
2024-01-16,0.0020540734844787245
2024-01-12,-0.004612191559689283
2024-01-11,-0.009884933199474921
2024-01-10,-0.004835816238982993
2024-01-09,-0.01823549389973078
2024-01-08,-0.0029271667686741054
2024-01-05,-0.018521978168619335
2024-01-04,0.0005166553365056892
2024-01-03,0.007229439582540742
2024-01-02,0.0007285483000538662
2023-12-29,0.01394019467738028
2023-12-28,-0.0020210615891927963
2023-12-27,-0.0032242592197825326
2023-12-26,0.0015772449006872247
2023-12-22,-0.00021352693108434018
2023-12-21,-0.002776442949436575
2023-12-20,-0.007817101247523772
2023-12-19,0.007123198963898236
2023-12-18,-0.0016342495847398997
2023-12-15,-0.005152287669394795
2023-12-14,-0.012947428047366039
2023-12-13,0.023064520536714594
2023-12-12,2.671154205735604e-05
2023-12-11,-0.008226935199529883
2023-12-08,0.007891193105305616
2023-12-07,-0.008764663442268228
2023-12-06,-0.00579592937053508
2023-12-05,0.010086767895878479
2023-12-04,-0.009073338344249948
2023-12-01,0.014547326217695167
2023-11-30,0.011748684948332588
2023-11-29,-0.00015834894829902524
2023-11-28,0.010162333377325972
2023-11-27,-0.010687222367389504
2023-11-24,-0.00311666358521967
2023-11-22,0.0011127891264606227
2023-11-21,-0.012650522694190869
2023-11-20,0.01171361942798943
2023-11-17,-0.02010915642221278
2023-11-16,0.017088008652156317
2023-11-15,-0.017279421538134332
2023-11-14,0.0016230692239023181
2023-11-13,-0.009695627515056482
2023-11-10,0.008154248936402375
2023-11-09,-0.024291936051072605
2023-11-08,0.00695888436053127
2023-11-07,-0.0073513215859031256
2023-11-06,-0.011094777133664357
2023-11-03,-0.010461952710851707
2023-11-02,-0.012698412698412764
2023-11-01,-0.006459577400091843
2023-10-31,-0.023001126939636407
2023-10-30,-0.0023660938747744886
2023-10-27,-0.022234739557083993
2023-10-26,-0.005821533610260499
